annotations,tweets,labels
🙃,i didnt wake up for my pre dawn meal,11
🙃,already had my parents telling me that told them where to shove it,11
🙃,sub kirsten burg me nooooooooooooooooo thats not how u say it but here,11
🙃,do we follow eachother if not follow me,11
🙃,maybe thats what ill do,11
🙃,why am i so emotional when it comes to movies,11
🙃,but im in bed,11
🙃,i wanted to go to the movies tonight some other time i guess,11
🙃,its too late for sorry,11
🙃,niggas will fuck you good like this while looking you deep in the eyes and wonder why you crazy,11
🙃,fuck twitter for the night,11
🙃,all i know is ima be lit as hell tonight,11
🙃,well then,11
🙃,youll have a job ill be watching it at am after my close,11
🙃,to am i doing with my life,11
🙃,im getting trouble for trying to get food when i havent had anything to eat since noon yesterday,11
🙃,so fucking true,11
🙃,its amazing how much power screenshots have,11
🙃,we were supposed to get up and go camping at but meadow braden and i didnt wake up till like,11
🙃,we all know if the nba wasnt rigged that the warriors wouldve won,11
🙃,i guess its a start,11
🙃,they just called to tell me they screwed up and gave me double the recommended amount,11
🙃,stayed the night i taylor and now i cant find her,11
🙃,complain about looking fat in photos order a chinese a couple of hours later,11
🙃,naa cant agree with you on that one buddy she still dont be caring,11
🙃,sad it was one bad year,11
🙃,i apologize for the late caffeine spike everyone lol,11
🙃,aww look how bad they want views bringing up old shit lao how convenient,11
🙃,about to watch the conjuring aka about to shit myself,11
🙃,lets see if dead of summer is gonna be a good show,11
🙃,baron isnt even gonna go just be of people,11
🙃,stood up the whole night watching oink,11
🙃,this lady at security brought so many liquids and is now holding up the security line i just want to board my next flight already,11
🙃,already planning spring break,11
🙃,ive been thinking its friday all day nope one more day of swim lessons,11
🙃,hey hope your days going well mine will go so much better with your follow please follow me it would mean so much,11
🙃,i leave in a week and i havent even done laundry or anything dude,11
🙃,im not to excited on going to work and wearing jeans with boots,11
🙃,looks like summers ruined for me,11
🙃,please amp thank you,11
🙃,incredible,11
🙃,i need to go to the beauty supply store,11
🙃,ending my day with my girls and a smile on my face,11
🙃,i suck at texting,11
🙃,can i go on my lunch already,11
🙃,why not,11
🙃,when you trying to turn up but cant because act testing but tomorrow doe,11
🙃,some of u guys take my twitter too seriously and you know exactly who you are,11
🙃,last day in florida,11
🙃,couldve been done i drivers ed today,11
🙃,haha fair enough tis scary business do u ever do live shows or anything i,11
🙃,when you just dont know if youve already gotten on someones nerves,11
🙃,wake up ad go chill with fam ad get home around am end the night with ad thanks crystal,11
🙃,i dont wanna seem like a hypocrite,11
🙃,so apparently my booty is fasting i shouldnt feel too bad,11
🙃,fuck no,11
🙃,you know you and ur off work a lot when you see them now about as much when you were at different colleges,11
🙃,about to sleep good as,11
🙃,improv reunion today,11
🙃,this girl right here finished her financial aid,11
🙃,im so full now,11
🙃,good morning world,11
🙃,thats all you,11
🙃,right in the insecurities,11
🙃,its a no for me,11
🙃,listens to nick jonas religiously and doesnt even lift,11
🙃,exactly leave it alone i wont say it again i have my reasons too,11
🙃,why is it always my left ear piercing that closes up,11
🙃,i cleaned the tub out for me then my daddy gets in the shower seriously,11
🙃,but that shit isnt fun so ima stop,11
🙃,darius got seconds yall,11
🙃,surf shops get me everrryyy time never leave spending less than,11
🙃,of course my jeep would break down when its super humid and hot outside,11
🙃,happy be my off comes home tow,11
🙃,i just love when its a thousand degrees outside and starbucks makes my iced drink and hot one,11
🙃,had the same thing except this morning,11
🙃,my pox ad is signed now all i need is my adam lambert one to be signed it could be if he didnt cancel his concert tho haha,11
🙃,throwback miss you love,11
🙃,simp again,11
🙃,amp of course i get no text back,11
🙃,not ready to work would rather continue my nap,11
🙃,do u have any war wounds from ur fall last night ur sincerely sick can i have a picture,11
🙃,getting tatted sunday,11
🙃,im going to have nightmares tonight,11
🙃,clearly said im not a rapper tho,11
🙃,you say im always late well happy belated,11
🙃,and double is,11
🙃,i cared for you i was there for you i shared a couple tears for you i said a couple prays for you,11
🙃,i wouldnt touch of my schools population with a ten foot pole,11
🙃,amp new video is up and its so funny give follow me please,11
🙃,i probably should be at the beach in,11
🙃,way too easily amp way too quickly,11
🙃,too late,11
🙃,just like it you a lil elizabeth too tho,11
🙃,but then again i washed my car yesterday and its supposed to rain,11
🙃,well great no more basketball for months,11
🙃,im just gonna go back to being a low key basketball fan,11
🙃,my fav corset fits but the zipper is broken,11
🙃,cant stop shopping,11
🙃,i want mexican food,11
🙃,guess whose not invited,11
🙃,all my friends are going wildlife fest today and im on my way to an hour shift,11
🙃,this nba off season was gonna be lit anyway but its even better now,11
🙃,i bring my dog to the laundry room with me because my neighbour is crazy,11
🙃,my phone is finally back and at home but i have to work until ish,11
🙃,give her good dick and ask for feedback,11
🙃,im get real jealous real fast,11
🙃,well i have to get up in hours so i better catch some is,11
🙃,have i really fallen off,11
🙃,its a perfect fit for my skills and personality,11
🙃,must be nice ill have practice all summer long,11
🙃,i realized how dumb hard my classes are going to be my senior year,11
🙃,i really am hungry tho,11
🙃,what a buzz farnsworth is,11
🙃,we the real ones will always be here,11
🙃,when youre okay with being single right now but your family sure as heck isnt okay with you being single,11
🙃,youre welcome,11
🙃,did,11
🙃,i hate bad dreams,11
🙃,saturday night bas me,11
🙃,you know its too hot when chocolate melts in the back pocket of your new shorts in under minutes,11
🙃,i hope the universe guides you to being a better person,11
🙃,i literally have no idea how i went to sleep with a head ache to waking up with a fever and a stuffy nose,11
🙃,running on his of sleep,11
🙃,ima come at,11
🙃,nervously laughing to myself be my friend is waiting at the airport for me be our flight is soon but im not there yet,11
🙃,they got help wanted signs but dont be wanting help,11
🙃,i swear the same songs play over and over again on the radio and im going insane,11
🙃,not even photo,11
🙃,aint happening,11
🙃,have,11
🙃,u ever wanna talk to somebody but u dont have shit to talk about,11
🙃,morning lines poconos comical wiggle freaky miki in their respective divisions too bad you cant bet morning lines,11
🙃,crying and not knowing why is cool,11
🙃,me having days off are dangerous i either do nothing at all or get so many errands done amp waste money,11
🙃,i ate too much now i feel like puking,11
🙃,depends on where he taking me,11
🙃,really want sushi for dinner,11
🙃,or all of them at the same time,11
🙃,it is reassuring looks like were both doing something right,11
🙃,nom i lied she loves me and only me sorry,11
🙃,have to wake up early tomorrow but i dont feel like sleeping,11
🙃,taste so weird,11
🙃,if this wind would go away thatd be super,11
🙃,thats too much horsepower for you way to much,11
